Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2017,2,17,0,30,17.2,0,0,0,0,16.3,0,0,0,0,261,94.38,136.42000000000002,0.25,868,2.8000000000000003,87,3.1
2017,2,17,1,30,16.900000000000002,0,0,0,0,16.2,0,0,0,0,262,95.41,122.44,0.25,868,2.7,85,3
2017,2,17,2,30,16.7,0,0,0,0,16,0,0,0,0,262,95.69,108.10000000000001,0.25,868,2.7,83,2.9000000000000004
2017,2,17,3,30,17.2,0,0,0,0,15.9,0,0,0,0,261,91.95,93.57000000000001,0.25,869,2.7,82,3.1
2017,2,17,4,30,19.400000000000002,41,609,158,0,15.700000000000001,41,609,0,158,261,79.10000000000001,78.88,0.25,870,2.7,80,3.6
2017,2,17,5,30,22.8,61,842,427,7,14.700000000000001,179,317,3,316,0.26,60.17,64.25,0.25,870,2.7,73,3.9000000000000004
2017,2,17,6,30,26.1,73,937,680,1,13.3,73,937,0,680,0.26,45.24,49.59,0.25,870,2.8000000000000003,65,4.1000000000000005
2017,2,17,7,30,28.6,80,988,889,0,12.700000000000001,80,988,0,889,259,37.56,34.980000000000004,0.25,869,2.8000000000000003,61,4.2
2017,2,17,8,30,30.400000000000002,85,1012,1032,0,12.4,85,1012,0,1032,258,33.24,20.6,0.25,868,2.9000000000000004,60,4.2
2017,2,17,9,30,31.5,101,1005,1097,3,12.3,544,289,3,831,258,30.970000000000002,7.99,0.25,867,2.9000000000000004,63,4.1000000000000005
2017,2,17,10,30,32,100,1004,1082,1,12.100000000000001,100,1004,0,1082,257,29.72,11.93,0.25,866,2.9000000000000004,67,3.9000000000000004
2017,2,17,11,30,31.900000000000002,94,987,984,0,11.9,94,987,0,984,258,29.39,25.69,0.25,866,3,73,3.8000000000000003
2017,2,17,12,30,31.200000000000003,91,945,813,1,11.600000000000001,91,945,0,813,258,29.990000000000002,40.2,0.25,865,3,79,3.7
2017,2,17,13,30,30,79,879,585,3,11.4,277,140,3,357,259,31.7,54.84,0.25,866,3,85,3.6
2017,2,17,14,30,27.700000000000003,61,747,323,7,11.3,13,0,3,13,0.26,36.1,69.51,0.25,866,3,92,2.8000000000000003
2017,2,17,15,30,25.1,29,390,69,7,12.700000000000001,5,0,3,5,0.26,46.14,84.09,0.25,867,3,97,2.2
2017,2,17,16,30,23.700000000000003,0,0,0,7,13.100000000000001,0,0,0,0,261,51.58,98.82000000000001,0.25,868,3,98,2.7
2017,2,17,17,30,22.8,0,0,0,7,13,0,0,0,0,261,53.88,113.31,0.25,869,3,97,3.3000000000000003
2017,2,17,18,30,21.900000000000002,0,0,0,0,13.100000000000001,0,0,0,0,262,57.45,127.58,0.25,869,3,96,3.6
2017,2,17,19,30,20.8,0,0,0,1,13.4,0,0,0,0,262,62.49,141.38,0.25,869,2.9000000000000004,94,3.5
2017,2,17,20,30,19.8,0,0,0,0,13.8,0,0,0,0,262,68.52,153.9,0.25,869,2.9000000000000004,93,3.2
2017,2,17,21,30,18.8,0,0,0,0,14.4,0,0,0,0,262,75.78,162.24,0.25,869,2.9000000000000004,94,3
2017,2,17,22,30,18.1,0,0,0,0,15.100000000000001,0,0,0,0,263,82.4,160.12,0.25,868,2.9000000000000004,95,2.8000000000000003
2017,2,17,23,30,17.7,0,0,0,0,15.600000000000001,0,0,0,0,263,87.55,149.67000000000002,0.25,868,2.9000000000000004,95,2.8000000000000003
2017,2,18,0,30,17.1,0,0,0,0,15.9,0,0,0,0,263,92.8,136.52,0.24,868,2.9000000000000004,95,2.5
2017,2,18,1,30,16.8,0,0,0,3,16,0,0,0,0,264,95.18,122.51,0.24,869,2.9000000000000004,92,2.1
2017,2,18,2,30,16.6,0,0,0,0,16.1,0,0,0,0,264,96.81,108.14,0.24,870,2.9000000000000004,86,1.8
2017,2,18,3,30,17.5,0,0,0,0,16.2,0,0,0,0,263,91.91,93.59,0.24,870,3,84,2.3000000000000003
2017,2,18,4,30,19.900000000000002,45,559,153,1,16.400000000000002,45,559,0,153,263,80.39,78.88,0.24,871,3,89,3.2
2017,2,18,5,30,22.900000000000002,68,809,419,3,16.5,77,0,0,77,262,67.15,64.23,0.24,871,3,94,3.6
2017,2,18,6,30,25.900000000000002,79,918,674,3,15.9,292,56,0,329,261,54.06,49.550000000000004,0.24,871,3,94,3.6
2017,2,18,7,30,28.200000000000003,86,971,882,3,15,411,81,0,477,261,44.5,34.910000000000004,0.24,870,3.1,94,3.5
2017,2,18,8,30,29.8,92,998,1027,3,14.4,510,129,3,631,0.26,38.99,20.48,0.24,869,3.1,95,3.6
2017,2,18,9,30,30.700000000000003,95,1007,1092,3,14.200000000000001,549,134,3,682,259,36.74,7.7,0.24,868,3.2,97,3.6
2017,2,18,10,30,30.700000000000003,95,1003,1077,3,14.3,535,115,3,647,259,36.85,11.77,0.24,867,3.2,100,3.7
2017,2,18,11,30,29.900000000000002,92,984,979,1,14.4,92,984,0,979,259,38.800000000000004,25.64,0.24,866,3.3000000000000003,104,3.7
2017,2,18,12,30,28.700000000000003,87,944,809,3,14.600000000000001,394,132,0,495,259,42.230000000000004,40.18,0.24,866,3.4000000000000004,107,3.8000000000000003
2017,2,18,13,30,27.200000000000003,78,872,580,0,15,78,872,0,580,259,47.24,54.85,0.24,867,3.5,109,3.7
2017,2,18,14,30,25.400000000000002,63,728,317,3,15.4,23,0,0,23,0.26,54.09,69.54,0.24,867,3.6,110,3.2
2017,2,18,15,30,23.6,30,354,66,0,16.2,30,354,0,66,261,63.02,84.14,0.24,868,3.7,112,2.6
2017,2,18,16,30,22.5,0,0,0,1,16.6,0,0,0,0,262,69.41,98.88,0.24,869,3.7,111,2.7
2017,2,18,17,30,21.6,0,0,0,7,16.8,0,0,0,0,263,74.15,113.4,0.24,869,3.6,108,2.8000000000000003
2017,2,18,18,30,20.700000000000003,0,0,0,7,17,0,0,0,0,264,79.22,127.7,0.24,870,3.6,105,2.7
2017,2,18,19,30,20,0,0,0,7,17.1,0,0,0,0,264,83.24,141.54,0.24,870,3.5,103,2.6
2017,2,18,20,30,19.400000000000002,0,0,0,7,17.1,0,0,0,0,265,86.61,154.15,0.24,869,3.5,99,2.5
2017,2,18,21,30,19,0,0,0,3,17.2,0,0,0,0,265,89.24,162.59,0.24,869,3.4000000000000004,95,2.4000000000000004
2017,2,18,22,30,18.6,0,0,0,1,17.3,0,0,0,0,265,92.08,160.41,0.24,868,3.4000000000000004,90,2.4000000000000004
2017,2,18,23,30,18.400000000000002,0,0,0,0,17.400000000000002,0,0,0,0,265,94,149.84,0.24,868,3.3000000000000003,87,2.4000000000000004
2017,2,19,0,30,18.1,0,0,0,0,17.5,0,0,0,0,264,96.28,136.63,0.25,868,3.2,82,2.2
2017,2,19,1,30,18,0,0,0,0,17.5,0,0,0,0,264,97.16,122.58,0.25,869,3.2,81,1.9000000000000001
2017,2,19,2,30,18,0,0,0,0,17.6,0,0,0,0,263,97.32000000000001,108.17,0.25,870,3.2,82,1.7000000000000002
2017,2,19,3,30,18.6,0,0,0,0,17.6,0,0,0,0,263,93.69,93.60000000000001,0.25,870,3.1,86,2
2017,2,19,4,30,20.3,40,601,156,0,17.6,40,601,0,156,263,84.29,78.88,0.25,871,3.1,92,2.8000000000000003
2017,2,19,5,30,23.200000000000003,60,836,424,3,16.8,166,24,0,177,262,67.22,64.21000000000001,0.25,871,3,96,3.3000000000000003
2017,2,19,6,30,26.3,71,934,677,1,15,71,934,0,677,261,49.94,49.51,0.25,871,3,94,3.6
2017,2,19,7,30,28.900000000000002,79,984,886,3,13.9,240,14,3,252,0.26,39.88,34.85,0.25,870,3,90,3.6
2017,2,19,8,30,30.700000000000003,84,1010,1031,4,13.3,161,9,0,169,259,34.67,20.37,0.25,869,3,87,3.6
2017,2,19,9,30,31.6,91,1013,1096,3,13.100000000000001,479,49,0,528,257,32.36,7.41,0.25,868,3.1,85,3.7
2017,2,19,10,30,31.700000000000003,92,1009,1081,3,12.9,489,58,0,546,255,31.86,11.61,0.25,867,3.1,84,3.8000000000000003
2017,2,19,11,30,31,91,990,984,4,12.8,180,11,0,190,255,32.980000000000004,25.59,0.25,866,3.1,83,3.8000000000000003
2017,2,19,12,30,29.900000000000002,89,945,811,8,12.8,141,4,0,143,255,34.96,40.18,0.25,866,3.2,85,3.8000000000000003
2017,2,19,13,30,28.8,77,881,584,4,12.8,75,0,0,75,256,37.32,54.870000000000005,0.25,866,3.2,86,3.6
2017,2,19,14,30,27,60,748,321,3,12.9,71,0,0,71,257,41.76,69.57000000000001,0.25,867,3.2,88,2.9000000000000004
2017,2,19,15,30,24.900000000000002,29,381,68,1,13.8,29,381,0,68,258,50.120000000000005,84.19,0.25,867,3.3000000000000003,90,2.4000000000000004
2017,2,19,16,30,23.6,0,0,0,3,14.200000000000001,0,0,0,0,259,55.76,98.95,0.25,868,3.3000000000000003,89,2.8000000000000003
2017,2,19,17,30,22.700000000000003,0,0,0,0,14.4,0,0,0,0,0.26,59.36,113.49000000000001,0.25,869,3.3000000000000003,87,3.2
2017,2,19,18,30,21.6,0,0,0,7,14.700000000000001,0,0,0,0,261,64.92,127.82000000000001,0.25,869,3.3000000000000003,84,3.2
2017,2,19,19,30,20.700000000000003,0,0,0,7,15.100000000000001,0,0,0,0,262,70.42,141.71,0.25,869,3.3000000000000003,81,3
2017,2,19,20,30,19.8,0,0,0,7,15.600000000000001,0,0,0,0,263,76.68,154.39000000000001,0.25,868,3.3000000000000003,77,2.9000000000000004
2017,2,19,21,30,19,0,0,0,7,16.2,0,0,0,0,264,83.7,162.94,0.25,868,3.2,72,2.6
2017,2,19,22,30,18.400000000000002,0,0,0,7,16.7,0,0,0,0,265,89.62,160.70000000000002,0.25,867,3.2,69,2.4000000000000004
2017,2,19,23,30,18.2,0,0,0,7,17,0,0,0,0,266,92.57000000000001,150.01,0.25,867,3.2,68,2.3000000000000003
2017,2,20,0,30,17.8,0,0,0,7,17.1,0,0,0,0,266,95.83,136.73,0.27,867,3.2,62,2.2
2017,2,20,1,30,17.6,0,0,0,0,17.2,0,0,0,0,266,97.4,122.64,0.27,868,3.2,58,2.1
2017,2,20,2,30,17.5,0,0,0,0,17.2,0,0,0,0,266,98.06,108.21000000000001,0.27,868,3.2,56,2.2
2017,2,20,3,30,18.3,0,0,0,0,17.2,0,0,0,0,265,93.42,93.62,0.27,869,3.3000000000000003,54,2.8000000000000003
2017,2,20,4,30,20.400000000000002,55,464,145,0,17.400000000000002,55,464,0,145,263,83.07000000000001,78.87,0.27,869,3.4000000000000004,49,3.9000000000000004
2017,2,20,5,30,23.3,88,733,407,3,17,181,49,0,202,262,67.87,64.19,0.27,869,3.4000000000000004,42,4.800000000000001
2017,2,20,6,30,26.1,106,852,660,0,15.9,106,852,0,660,262,53.54,49.47,0.27,869,3.5,37,5.300000000000001
2017,2,20,7,30,28.1,118,914,869,1,15.3,118,914,0,869,261,45.730000000000004,34.78,0.27,868,3.5,37,5.5
2017,2,20,8,30,29.3,130,942,1013,3,15,466,61,0,524,261,41.86,20.26,0.27,867,3.5,39,5.300000000000001
2017,2,20,9,30,29.8,140,944,1077,3,14.700000000000001,457,40,0,497,262,39.89,7.12,0.27,866,3.6,40,4.9
2017,2,20,10,30,29.700000000000003,144,935,1060,4,14.3,247,17,0,264,262,39.09,11.47,0.27,865,3.6,43,4.3
2017,2,20,11,30,29.400000000000002,140,912,963,4,14,252,16,0,267,262,39.02,25.55,0.27,865,3.6,49,3.6
2017,2,20,12,30,28.700000000000003,116,892,798,4,14,321,33,0,346,262,40.49,40.17,0.27,865,3.6,59,3.2
2017,2,20,13,30,27.5,100,818,570,4,14.200000000000001,61,0,0,61,262,44.18,54.89,0.27,865,3.6,70,2.8000000000000003
2017,2,20,14,30,25.400000000000002,78,662,308,3,15.200000000000001,100,0,0,100,263,53.09,69.61,0.27,866,3.7,82,2.2
2017,2,20,15,30,23.1,35,264,61,7,17.1,28,0,3,28,264,68.81,84.24,0.27,866,3.8000000000000003,89,2
2017,2,20,16,30,21.700000000000003,0,0,0,7,17.6,0,0,0,0,265,77.39,99.03,0.27,867,3.9000000000000004,88,2.4000000000000004
2017,2,20,17,30,20.700000000000003,0,0,0,7,18,0,0,0,0,265,84.79,113.59,0.27,868,3.9000000000000004,83,2.5
2017,2,20,18,30,20.1,0,0,0,7,18.400000000000002,0,0,0,0,265,90.14,127.95,0.27,868,3.9000000000000004,76,2.6
2017,2,20,19,30,19.6,0,0,0,7,18.6,0,0,0,0,266,93.96000000000001,141.87,0.27,868,3.9000000000000004,70,2.8000000000000003
2017,2,20,20,30,19.1,0,0,0,7,18.5,0,0,0,0,266,96.46000000000001,154.64000000000001,0.27,867,3.8000000000000003,65,3
2017,2,20,21,30,18.7,0,0,0,7,18.400000000000002,0,0,0,0,266,98.32000000000001,163.29,0.27,866,3.7,60,3
2017,2,20,22,30,18.5,0,0,0,6,18.3,0,0,0,0,266,98.96000000000001,160.99,0.27,865,3.6,53,2.7
2017,2,20,23,30,18.400000000000002,0,0,0,6,18.3,0,0,0,0,266,99.3,150.18,0.27,865,3.6,50,2.5
2017,2,21,0,30,18.400000000000002,0,0,0,6,18.3,0,0,0,0,265,99.41,136.83,0.26,866,3.7,45,2.2
2017,2,21,1,30,18.2,0,0,0,6,18.2,0,0,0,0,264,100,122.7,0.26,866,3.6,47,2.4000000000000004
2017,2,21,2,30,18,0,0,0,7,18,0,0,0,0,263,100,108.24000000000001,0.26,867,3.5,44,2.3000000000000003
2017,2,21,3,30,18.2,0,0,0,7,17.900000000000002,0,0,0,0,262,97.93,93.63,0.26,867,3.5,34,2.5
2017,2,21,4,30,19,74,314,134,7,18.1,28,0,3,28,262,94.79,78.87,0.26,868,3.6,24,3.3000000000000003
2017,2,21,5,30,20.200000000000003,123,614,391,7,18.3,93,0,0,93,261,88.81,64.17,0.26,869,3.6,12,3.8000000000000003
2017,2,21,6,30,21.3,150,756,641,7,18,322,156,0,424,261,81.71000000000001,49.43,0.26,869,3.7,177,4
2017,2,21,7,30,22,159,843,852,7,17.400000000000002,429,121,0,529,259,75.16,34.72,0.26,869,3.7,345,4.2
2017,2,21,8,30,22.3,155,901,1001,6,17,166,9,0,175,257,71.95,20.14,0.26,869,3.7,339,4.2
2017,2,21,9,30,22.400000000000002,120,965,1078,6,16.900000000000002,111,0,0,111,254,71.03,6.83,0.26,868,3.8000000000000003,335,4
2017,2,21,10,30,22.5,108,977,1066,7,16.900000000000002,263,17,0,280,251,70.79,11.34,0.26,868,3.8000000000000003,332,3.7
2017,2,21,11,30,22.5,100,964,971,7,17.1,426,49,0,469,0.25,71.4,25.52,0.26,867,3.8000000000000003,328,3.4000000000000004
2017,2,21,12,30,22.200000000000003,90,930,801,6,17.2,170,8,0,176,249,73.46000000000001,40.17,0.26,867,3.9000000000000004,324,3
2017,2,21,13,30,21.6,78,863,575,6,17.400000000000002,166,5,0,168,248,76.85000000000001,54.910000000000004,0.26,867,3.9000000000000004,322,2.5
2017,2,21,14,30,20.5,61,726,314,7,17.6,101,0,0,101,249,83.63,69.65,0.26,868,3.9000000000000004,324,1.6
2017,2,21,15,30,19.400000000000002,29,359,64,7,18.400000000000002,21,0,3,21,0.25,93.76,84.3,0.26,868,3.8000000000000003,333,0.8
2017,2,21,16,30,18.8,0,0,0,7,18.3,0,0,0,0,251,97.09,99.10000000000001,0.26,868,3.8000000000000003,350,0.7000000000000001
2017,2,21,17,30,18.400000000000002,0,0,0,7,18.1,0,0,0,0,253,98.19,113.68,0.26,869,3.7,189,0.7000000000000001
2017,2,21,18,30,18.2,0,0,0,7,17.900000000000002,0,0,0,0,255,98,128.07,0.26,869,3.7,21,0.9
2017,2,21,19,30,17.900000000000002,0,0,0,6,17.7,0,0,0,0,255,98.59,142.04,0.26,869,3.7,23,1
2017,2,21,20,30,17.7,0,0,0,7,17.5,0,0,0,0,256,98.92,154.88,0.26,869,3.7,20,1
2017,2,21,21,30,17.5,0,0,0,7,17.400000000000002,0,0,0,0,257,99.14,163.65,0.26,868,3.7,14,0.9
2017,2,21,22,30,17.1,0,0,0,7,17.1,0,0,0,0,259,100,161.28,0.26,868,3.6,9,0.9
2017,2,21,23,30,16.900000000000002,0,0,0,7,16.900000000000002,0,0,0,0,259,100,150.34,0.26,868,3.6,6,0.9
2017,2,22,0,30,16.5,0,0,0,7,16.5,0,0,0,0,261,100,136.92000000000002,0.25,868,3.6,181,0.9
2017,2,22,1,30,16.2,0,0,0,4,16.2,0,0,0,0,263,100,122.75,0.25,868,3.6,359,0.9
2017,2,22,2,30,16.2,0,0,0,4,16.2,0,0,0,0,263,99.97,108.27,0.25,869,3.6,357,0.8
2017,2,22,3,30,17.3,0,0,0,3,16.3,0,0,0,0,263,93.9,93.64,0.25,870,3.7,352,1.1
2017,2,22,4,30,19.5,55,451,142,4,17.400000000000002,10,0,3,10,262,87.60000000000001,78.86,0.25,870,3.7,340,1.5
2017,2,22,5,30,21.5,91,712,401,4,17.7,61,0,0,61,262,78.76,64.15,0.25,870,3.7,327,1.7000000000000002
2017,2,22,6,30,23.1,112,830,652,4,17.1,180,7,0,185,262,69.04,49.39,0.25,870,3.7,324,1.7000000000000002
2017,2,22,7,30,24.3,128,889,859,8,17,382,50,0,423,261,63.72,34.65,0.25,870,3.7,326,1.5
2017,2,22,8,30,25.1,139,920,1003,7,16.900000000000002,496,303,0,781,261,60.35,20.04,0.25,869,3.7,336,1.3
2017,2,22,9,30,25.400000000000002,144,931,1069,7,16.7,554,159,3,712,261,58.46,6.55,0.25,868,3.8000000000000003,175,1.1
2017,2,22,10,30,25.200000000000003,142,929,1053,3,16.5,538,255,0,788,0.26,58.69,11.21,0.25,867,3.8000000000000003,22,0.9
2017,2,22,11,30,24.6,138,904,955,8,16.7,232,15,0,246,259,61.29,25.490000000000002,0.25,867,3.9000000000000004,50,0.9
2017,2,22,12,30,23.700000000000003,123,868,787,4,17,312,30,0,335,259,65.94,40.18,0.25,867,3.9000000000000004,71,0.9
2017,2,22,13,30,22.700000000000003,111,779,558,4,17.400000000000002,89,0,0,89,258,72.02,54.94,0.25,867,4,84,0.9
2017,2,22,14,30,21.5,87,608,298,8,18.3,13,0,0,13,258,82.22,69.69,0.25,868,4,87,0.7000000000000001
2017,2,22,15,30,20.6,37,204,57,7,18.900000000000002,5,0,3,5,258,90.02,84.35000000000001,0.25,868,4,83,0.6000000000000001
2017,2,22,16,30,20,0,0,0,7,19.3,0,0,0,0,258,95.52,99.18,0.25,869,4,76,0.5
2017,2,22,17,30,19.6,0,0,0,7,19.1,0,0,0,0,258,97.01,113.78,0.25,869,4.1000000000000005,66,0.5
2017,2,22,18,30,19.3,0,0,0,4,19,0,0,0,0,257,98.25,128.2,0.25,869,4.1000000000000005,53,0.5
2017,2,22,19,30,19,0,0,0,7,18.8,0,0,0,0,257,98.97,142.21,0.25,869,4.1000000000000005,36,0.6000000000000001
2017,2,22,20,30,18.8,0,0,0,4,18.6,0,0,0,0,257,98.85000000000001,155.13,0.25,869,4.1000000000000005,17,0.6000000000000001
2017,2,22,21,30,18.6,0,0,0,4,18.5,0,0,0,0,257,99.59,164,0.25,868,4.1000000000000005,180,0.6000000000000001
2017,2,22,22,30,18.400000000000002,0,0,0,4,18.400000000000002,0,0,0,0,257,100,161.57,0.25,868,4.1000000000000005,342,0.5
2017,2,22,23,30,18.3,0,0,0,3,18.3,0,0,0,0,256,100,150.5,0.25,868,4.1000000000000005,331,0.5
2017,2,23,0,30,17.7,0,0,0,4,17.7,0,0,0,0,256,100,137.01,0.25,868,4,326,0.5
2017,2,23,1,30,17.6,0,0,0,7,17.5,0,0,0,0,257,99.23,122.8,0.25,869,3.9000000000000004,321,0.5
2017,2,23,2,30,17.6,0,0,0,0,17.400000000000002,0,0,0,0,257,98.51,108.3,0.25,869,3.8000000000000003,321,0.5
2017,2,23,3,30,17.900000000000002,0,0,0,3,17.400000000000002,0,0,0,0,257,96.64,93.65,0.25,870,3.7,331,0.7000000000000001
2017,2,23,4,30,18.7,62,398,139,1,17.8,62,398,0,139,257,94.45,78.85000000000001,0.25,870,3.6,346,1.1
2017,2,23,5,30,19.8,98,692,401,4,17.8,144,4,0,146,256,87.99,64.12,0.25,871,3.6,177,1.4000000000000001
2017,2,23,6,30,20.700000000000003,117,826,655,4,17.400000000000002,139,1,0,140,255,81.26,49.35,0.25,870,3.5,5,1.6
2017,2,23,7,30,21.400000000000002,129,894,865,3,17.3,289,19,0,305,255,77.39,34.59,0.25,870,3.5,14,1.7000000000000002
2017,2,23,8,30,22.200000000000003,133,933,1010,3,17.3,512,133,0,637,254,73.71000000000001,19.93,0.25,869,3.5,25,1.9000000000000001
2017,2,23,9,30,22.700000000000003,132,953,1079,3,17.3,551,140,3,690,254,71.69,6.2700000000000005,0.25,869,3.5,34,2
2017,2,23,10,30,22.900000000000002,134,945,1061,7,17.400000000000002,546,184,3,727,253,70.98,11.1,0.25,868,3.6,37,2.2
2017,2,23,11,30,22.6,132,920,962,6,17.3,279,17,0,295,253,72,25.47,0.25,868,3.6,38,2.3000000000000003
2017,2,23,12,30,22.1,119,882,793,6,17.2,61,0,0,61,253,73.97,40.2,0.25,868,3.6,39,2.3000000000000003
2017,2,23,13,30,21.400000000000002,103,804,565,6,17.400000000000002,34,0,0,34,254,77.82000000000001,54.97,0.25,868,3.6,42,2.1
2017,2,23,14,30,20.200000000000003,79,651,304,6,17.900000000000002,15,0,0,15,254,86.77,69.74,0.25,868,3.6,45,1.5
2017,2,23,15,30,19,34,259,59,6,18.2,5,0,3,5,255,95.04,84.42,0.25,869,3.5,46,1.1
2017,2,23,16,30,18.3,0,0,0,6,17.8,0,0,0,0,256,96.99000000000001,99.26,0.25,869,3.5,46,1.1
2017,2,23,17,30,17.900000000000002,0,0,0,6,17.6,0,0,0,0,257,97.86,113.88,0.25,870,3.5,45,1.2000000000000002
2017,2,23,18,30,17.6,0,0,0,7,17.3,0,0,0,0,258,98.12,128.33,0.25,870,3.5,42,1.2000000000000002
2017,2,23,19,30,17.400000000000002,0,0,0,7,17.1,0,0,0,0,258,97.94,142.38,0.25,870,3.5,39,1.1
2017,2,23,20,30,17.1,0,0,0,7,16.900000000000002,0,0,0,0,258,98.44,155.38,0.25,869,3.5,35,1.1
2017,2,23,21,30,16.8,0,0,0,8,16.6,0,0,1,0,258,99,164.37,0.25,868,3.5,34,1
2017,2,23,22,30,16.6,0,0,0,6,16.5,0,0,0,0,258,99.07000000000001,161.85,0.25,868,3.5,34,1
2017,2,23,23,30,16.6,0,0,0,6,16.3,0,0,0,0,259,98.19,150.65,0.25,868,3.5,34,1
2017,2,24,0,30,16.3,0,0,0,7,16.1,0,0,0,0,0.26,98.96000000000001,137.1,0.24,867,3.6,39,1
2017,2,24,1,30,16,0,0,0,7,15.9,0,0,0,0,261,99.47,122.85000000000001,0.24,868,3.6,45,1.1
2017,2,24,2,30,15.9,0,0,0,7,15.700000000000001,0,0,0,0,262,98.85000000000001,108.32000000000001,0.24,868,3.6,51,1.2000000000000002
2017,2,24,3,30,16.6,0,0,0,7,15.700000000000001,0,0,0,0,262,94.43,93.65,0.24,868,3.6,56,1.9000000000000001
2017,2,24,4,30,18,64,392,140,7,16.6,74,138,3,100,261,91.58,78.84,0.24,869,3.6,59,2.6
2017,2,24,5,30,19.700000000000003,109,657,396,7,17.6,191,226,0,290,261,87.67,64.1,0.24,869,3.6,58,3
2017,2,24,6,30,21.400000000000002,138,778,646,4,18.2,306,75,0,354,0.26,82.21000000000001,49.31,0.24,869,3.7,55,3.2
2017,2,24,7,30,22.6,152,852,854,7,18.5,368,431,0,723,259,77.5,34.53,0.24,869,3.7,53,3.2
2017,2,24,8,30,23.3,154,898,999,7,18.6,465,415,0,855,259,74.96000000000001,19.830000000000002,0.24,869,3.8000000000000003,52,3.2
2017,2,24,9,30,23.700000000000003,115,970,1080,3,18.7,515,337,3,850,258,73.64,6,0.24,868,3.8000000000000003,53,3.2
2017,2,24,10,30,23.700000000000003,111,970,1063,7,18.7,495,362,0,849,258,73.63,11.01,0.24,867,3.9000000000000004,54,3
2017,2,24,11,30,23.6,104,956,967,1,18.6,104,956,0,967,257,73.71000000000001,25.46,0.24,866,3.9000000000000004,55,2.7
2017,2,24,12,30,23.200000000000003,101,909,795,3,18.6,394,137,0,499,256,75.36,40.21,0.24,866,3.9000000000000004,58,2.3000000000000003
2017,2,24,13,30,22.400000000000002,84,846,570,8,19,97,0,0,97,256,80.86,55.01,0.24,866,3.9000000000000004,63,1.8
2017,2,24,14,30,21,65,709,310,7,19.400000000000002,16,0,0,16,257,90.43,69.79,0.24,867,3.8000000000000003,69,1.3
2017,2,24,15,30,19.700000000000003,30,325,61,6,19.400000000000002,16,0,3,16,258,98.05,84.48,0.24,868,3.8000000000000003,74,1.1
2017,2,24,16,30,19.1,0,0,0,6,18.900000000000002,0,0,0,0,259,98.56,99.34,0.24,868,3.7,76,1.2000000000000002
2017,2,24,17,30,18.8,0,0,0,7,18.8,0,0,0,0,261,99.78,113.98,0.24,869,3.7,77,1.4000000000000001
2017,2,24,18,30,18.5,0,0,0,0,18.5,0,0,0,0,261,100,128.45,0.24,869,3.6,78,1.5
2017,2,24,19,30,18.2,0,0,0,7,18.2,0,0,0,0,262,100,142.56,0.24,869,3.5,78,1.6
2017,2,24,20,30,18,0,0,0,0,18,0,0,0,0,262,100,155.63,0.24,869,3.5,77,1.7000000000000002
2017,2,24,21,30,17.900000000000002,0,0,0,0,17.900000000000002,0,0,0,0,263,100,164.73,0.24,868,3.4000000000000004,75,1.8
2017,2,24,22,30,17.7,0,0,0,0,17.7,0,0,0,0,263,100,162.13,0.24,868,3.4000000000000004,74,1.9000000000000001
2017,2,24,23,30,17.7,0,0,0,0,17.7,0,0,0,0,263,100,150.8,0.24,868,3.4000000000000004,74,1.9000000000000001
2017,2,25,0,30,17.400000000000002,0,0,0,0,17.400000000000002,0,0,0,0,263,100,137.18,0.24,868,3.4000000000000004,74,1.9000000000000001
2017,2,25,1,30,17.3,0,0,0,1,17.3,0,0,0,0,262,100,122.9,0.24,868,3.3000000000000003,73,1.8
2017,2,25,2,30,17.2,0,0,0,3,17.2,0,0,0,0,262,100,108.34,0.24,869,3.3000000000000003,72,1.9000000000000001
2017,2,25,3,30,17.7,0,0,0,0,17.3,0,0,0,0,261,97.69,93.65,0.24,869,3.3000000000000003,70,2.3000000000000003
2017,2,25,4,30,18.8,61,421,143,0,18,61,421,0,143,261,95.34,78.83,0.24,870,3.2,67,3.1
2017,2,25,5,30,20.3,96,709,406,3,18.6,157,13,0,162,262,90.09,64.07000000000001,0.24,870,3.2,64,3.7
2017,2,25,6,30,22.3,112,842,662,3,18.8,314,96,0,377,262,80.81,49.27,0.24,870,3.1,62,4
2017,2,25,7,30,24.1,120,916,876,3,18.5,317,24,0,337,261,70.98,34.46,0.24,869,3,62,4.1000000000000005
2017,2,25,8,30,25.200000000000003,126,950,1021,3,18.400000000000002,513,229,0,729,261,66.07000000000001,19.73,0.24,868,3,64,4.1000000000000005
2017,2,25,9,30,25.8,133,960,1087,3,18.400000000000002,555,195,3,749,0.26,63.88,5.74,0.24,867,3,64,4
2017,2,25,10,30,25.900000000000002,136,953,1072,3,18.400000000000002,538,254,3,787,0.26,63.440000000000005,10.92,0.24,867,2.9000000000000004,64,3.8000000000000003
2017,2,25,11,30,25.8,135,925,969,3,18.2,486,233,3,697,0.26,63.07,25.46,0.24,866,3,64,3.6
2017,2,25,12,30,25.3,132,870,796,3,18,388,111,0,472,0.26,64.14,40.24,0.24,866,2.9000000000000004,64,3.4000000000000004
